i,j,fij
1,2,-5
1,3,-15
1,4,-16
1,5,-25
1,6,-29
1,7,-24
1,8,-30
1,9,-28
1,10,-29
1,11,-36
1,12,-35
1,13,-31
1,14,-35
1,15,-46
1,16,-34
1,17,-36
1,18,-48
1,19,-46
1,20,-53
2,3,-10
2,4,-11
2,5,-20
2,6,-24
2,7,-19
2,8,-25
2,9,-23
2,10,-24
2,11,-31
2,12,-30
2,13,-26
2,14,-30
2,15,-41
2,16,-29
2,17,-31
2,18,-43
2,19,-41
2,20,-48
3,4,-1
3,5,-10
3,6,-14
3,7,-9
3,8,-15
3,9,-13
3,10,-14
3,11,-21
3,12,-20
3,13,-16
3,14,-20
3,15,-31
3,16,-19
3,17,-21
3,18,-33
3,19,-31
3,20,-38
4,5,-9
4,6,-13
4,7,-8
4,8,-14
4,9,-12
4,10,-13
4,11,-20
4,12,-19
4,13,-15
4,14,-19
4,15,-30
4,16,-18
4,17,-20
4,18,-32
4,19,-30
4,20,-37
5,6,-4
5,7,1
5,8,-5
5,9,-3
5,10,-4
5,11,-11
5,12,-10
5,13,-6
5,14,-10
5,15,-21
5,16,-9
5,17,-11
5,18,-23
5,19,-21
5,20,-28
6,7,5
6,8,-1
6,9,1
6,10,0
6,11,-7
6,12,-6
6,13,-2
6,14,-6
6,15,-17
6,16,-5
6,17,-7
6,18,-19
6,19,-17
6,20,-24
7,8,-6
7,9,-4
7,10,-5
7,11,-12
7,12,-11
7,13,-7
7,14,-11
7,15,-22
7,16,-10
7,17,-12
7,18,-24
7,19,-22
7,20,-29
8,9,2
8,10,1
8,11,-6
8,12,-5
8,13,-1
8,14,-5
8,15,-16
8,16,-4
8,17,-6
8,18,-18
8,19,-16
8,20,-23
9,10,-1
9,11,-8
9,12,-7
9,13,-3
9,14,-7
9,15,-18
9,16,-6
9,17,-8
9,18,-20
9,19,-18
9,20,-25
10,11,-7
10,12,-6
10,13,-2
10,14,-6
10,15,-17
10,16,-5
10,17,-7
10,18,-19
10,19,-17
10,20,-24
11,12,1
11,13,5
11,14,1
11,15,-10
11,16,2
11,17,0
11,18,-12
11,19,-10
11,20,-17
12,13,4
12,14,0
12,15,-11
12,16,1
12,17,-1
12,18,-13
12,19,-11
12,20,-18
13,14,-4
13,15,-15
13,16,-3
13,17,-5
13,18,-17
13,19,-15
13,20,-22
14,15,-11
14,16,1
14,17,-1
14,18,-13
14,19,-11
14,20,-18
15,16,12
15,17,10
15,18,-2
15,19,0
15,20,-7
16,17,-2
16,18,-14
16,19,-12
16,20,-19
17,18,-12
17,19,-10
17,20,-17
18,19,2
18,20,-5
19,20,-7
