n1,n2,fij
1,2,-9.5879e-01
1,3,1.6396e-01
1,4,4.4493e-03
1,5,-3.1272e-01
1,6,3.6637e+00
2,3,-3.6139e-01
2,4,-1.0605e-01
2,5,1.7806e+00
2,6,6.2640e+00
3,4,3.5565e-01
3,5,2.5599e+00
3,6,2.5770e+00
4,5,-1.4000e+00
4,6,2.2066e+00
5,6,-7.6879e-01
