n1,n2,fij
1,2,-6.1890e+00
1,3,1.9794e+00
1,4,-2.5656e+00
1,5,9.3284e-01
1,6,-3.7444e+00
2,3,2.8796e+00
2,4,1.3049e+00
2,5,2.9950e-01
2,6,2.9620e+00
3,4,1.4634e+00
3,5,-6.3959e-01
3,6,-2.7262e+00
4,5,2.6334e-01
4,6,4.3356e-01
5,6,6.6273e-01
