n1,n2,fij
1,2,-4.8892e+00
1,3,-1.3839e+00
1,4,-4.8453e+00
1,5,-2.6841e+00
1,6,-2.8332e+00
2,3,6.0233e+00
2,4,8.8118e-01
2,5,4.8883e-01
2,6,5.8949e+00
3,4,-1.7482e+00
3,5,-4.2895e+00
3,6,-2.7186e+00
4,5,-2.0350e-01
4,6,3.1677e+00
5,6,-1.3241e+00
