match,team1,direct_play,counterattack,T_maintenance,T_build_up,T_zona_media,flow_rate,crossing,pressure_point,pressure_loss,shots,liga
2499719,1609,1.046491996213282,0.1379671587556624,0.0080114580945109,1.641360172114294,0.4046292498534001,2.3651718758999496,0.4757393095090685,0.5535438340916512,-0.999812827016906,2.012366557586264,England
2499719,1631,-1.6151810636078114,-1.387848393169805,-1.442052913029062,0.599849349015801,-1.34479116259202,-0.5811499218773863,-0.9819604709287516,-1.274966511766377,-0.6175176803083413,-2.0563069528271645,England
2499720,1625,1.7151907876160248,0.1739653716365553,-1.1231815938926129,2.261789632432619,2.2087214645456106,2.0627095788921133,0.992866536319653,1.951835605815314,1.6004977831784202,0.787573788388354,England
2499720,1651,-1.917373083137009,-1.1236283929582436,-1.268778805971987,-0.9894253414825036,-1.7283015156223132,-1.2587723133448192,-1.4990876977393366,-1.6148971114295645,-0.9101112663050384,-0.831514183629255,England
2499721,1610,0.8787301617418348,0.0726184545764356,0.9606699587579838,0.500512149361839,0.1493940578091952,0.3522746186180136,0.4757393095090685,-0.459075996418971,-0.1773301178974771,0.3932785855686542,England
2499721,1646,-1.0609660916027135,-1.6484719535500905,-0.9809346972316172,-1.5519152827473424,-0.114314680860047,-1.169229086770299,-0.5808454313701984,-1.199632583485951,0.4296239757913143,-0.1150563424940563,England
2499722,1628,-0.7962203359870734,-1.2671848008491309,-0.5184849429910388,-1.3452521389637733,-0.789364710700746,-1.0072466477883846,-0.9819604709287516,-0.9740408129763796,0.4096649212721491,-2.0563069528271645,England
2499722,1673,-1.414929874298017,-1.156708332488258,-1.4125789467391718,0.4066365504788708,-0.8200353333825688,-1.099007964172542,0.4757393095090685,-0.7876157577783645,0.443065831199243,0.3932785855686542,England
2499723,1623,-0.241072118931569,-1.1840142928067787,0.8598368390271726,0.0162067504575484,-0.6459069770557601,0.1017529717461276,0.4757393095090685,-0.2911359068544251,-0.9302710718914616,-0.831514183629255,England
2499723,1639,-0.4535981057899216,0.2514013789811136,-1.0648174663982433,-0.2872202374453338,-0.7063592004527095,-0.8700017246877695,-0.2531105807098418,-1.065275894610358,-0.0644939470134107,-0.1150563424940563,England
