n1,n2,fij
1,2,3.8126e+00
1,3,1.8433e+00
1,4,-1.7448e+00
1,5,-2.5981e+00
1,6,1.5899e+00
2,3,-2.9461e+00
2,4,-4.9974e+00
2,5,-6.0388e+00
2,6,-1.5860e+00
3,4,-1.1534e+00
3,5,-3.9811e+00
3,6,-2.3109e+00
4,5,-3.8835e+00
4,6,1.7819e-01
5,6,1.9977e+00
