i,j,fij
1,2,-22
1,3,-27
1,4,-21
1,5,-22
1,6,-26
1,7,-32
1,8,-24
1,9,-31
1,10,-34
1,11,-36
1,12,-31
1,13,-34
1,14,-36
1,15,-41
1,16,-41
1,17,-48
1,18,-49
2,3,-5
2,4,1
2,5,0
2,6,-4
2,7,-10
2,8,-2
2,9,-9
2,10,-12
2,11,-14
2,12,-9
2,13,-12
2,14,-14
2,15,-19
2,16,-19
2,17,-26
2,18,-27
3,4,6
3,5,5
3,6,1
3,7,-5
3,8,3
3,9,-4
3,10,-7
3,11,-9
3,12,-4
3,13,-7
3,14,-9
3,15,-14
3,16,-14
3,17,-21
3,18,-22
4,5,-1
4,6,-5
4,7,-11
4,8,-3
4,9,-10
4,10,-13
4,11,-15
4,12,-10
4,13,-13
4,14,-15
4,15,-20
4,16,-20
4,17,-27
4,18,-28
5,6,-4
5,7,-10
5,8,-2
5,9,-9
5,10,-12
5,11,-14
5,12,-9
5,13,-12
5,14,-14
5,15,-19
5,16,-19
5,17,-26
5,18,-27
6,7,-6
6,8,2
6,9,-5
6,10,-8
6,11,-10
6,12,-5
6,13,-8
6,14,-10
6,15,-15
6,16,-15
6,17,-22
6,18,-23
7,8,8
7,9,1
7,10,-2
7,11,-4
7,12,1
7,13,-2
7,14,-4
7,15,-9
7,16,-9
7,17,-16
7,18,-17
8,9,-7
8,10,-10
8,11,-12
8,12,-7
8,13,-10
8,14,-12
8,15,-17
8,16,-17
8,17,-24
8,18,-25
9,10,-3
9,11,-5
9,12,0
9,13,-3
9,14,-5
9,15,-10
9,16,-10
9,17,-17
9,18,-18
10,11,-2
10,12,3
10,13,0
10,14,-2
10,15,-7
10,16,-7
10,17,-14
10,18,-15
11,12,5
11,13,2
11,14,0
11,15,-5
11,16,-5
11,17,-12
11,18,-13
12,13,-3
12,14,-5
12,15,-10
12,16,-10
12,17,-17
12,18,-18
13,14,-2
13,15,-7
13,16,-7
13,17,-14
13,18,-15
14,15,-5
14,16,-5
14,17,-12
14,18,-13
15,16,0
15,17,-7
15,18,-8
16,17,-7
16,18,-8
17,18,-1
