i,j,fij
1,2,-6
1,3,-7
1,4,-3
1,5,-8
1,6,-4
1,7,-10
1,8,-8
1,9,-6
1,10,-10
1,11,-18
1,12,-8
1,13,-5
1,14,-15
1,15,-12
1,16,-13
1,17,-16
1,18,-21
2,3,-1
2,4,3
2,5,-2
2,6,2
2,7,-4
2,8,-2
2,9,0
2,10,-4
2,11,-12
2,12,-2
2,13,1
2,14,-9
2,15,-6
2,16,-7
2,17,-10
2,18,-15
3,4,4
3,5,-1
3,6,3
3,7,-3
3,8,-1
3,9,1
3,10,-3
3,11,-11
3,12,-1
3,13,2
3,14,-8
3,15,-5
3,16,-6
3,17,-9
3,18,-14
4,5,-5
4,6,-1
4,7,-7
4,8,-5
4,9,-3
4,10,-7
4,11,-15
4,12,-5
4,13,-2
4,14,-12
4,15,-9
4,16,-10
4,17,-13
4,18,-18
5,6,4
5,7,-2
5,8,0
5,9,2
5,10,-2
5,11,-10
5,12,0
5,13,3
5,14,-7
5,15,-4
5,16,-5
5,17,-8
5,18,-13
6,7,-6
6,8,-4
6,9,-2
6,10,-6
6,11,-14
6,12,-4
6,13,-1
6,14,-11
6,15,-8
6,16,-9
6,17,-12
6,18,-17
7,8,2
7,9,4
7,10,0
7,11,-8
7,12,2
7,13,5
7,14,-5
7,15,-2
7,16,-3
7,17,-6
7,18,-11
8,9,2
8,10,-2
8,11,-10
8,12,0
8,13,3
8,14,-7
8,15,-4
8,16,-5
8,17,-8
8,18,-13
9,10,-4
9,11,-12
9,12,-2
9,13,1
9,14,-9
9,15,-6
9,16,-7
9,17,-10
9,18,-15
10,11,-8
10,12,2
10,13,5
10,14,-5
10,15,-2
10,16,-3
10,17,-6
10,18,-11
11,12,10
11,13,13
11,14,3
11,15,6
11,16,5
11,17,2
11,18,-3
12,13,3
12,14,-7
12,15,-4
12,16,-5
12,17,-8
12,18,-13
13,14,-10
13,15,-7
13,16,-8
13,17,-11
13,18,-16
14,15,3
14,16,2
14,17,-1
14,18,-6
15,16,-1
15,17,-4
15,18,-9
16,17,-3
16,18,-8
17,18,-5
