i,j,fij
1,2,-6
1,3,-9
1,4,-9
1,5,-12
1,6,-6
1,7,-13
1,8,-10
1,9,-8
1,10,-15
1,11,-21
1,12,-13
1,13,-11
1,14,-21
1,15,-14
1,16,-15
1,17,-19
1,18,-27
2,3,-3
2,4,-3
2,5,-6
2,6,0
2,7,-7
2,8,-4
2,9,-2
2,10,-9
2,11,-15
2,12,-7
2,13,-5
2,14,-15
2,15,-8
2,16,-9
2,17,-13
2,18,-21
3,4,0
3,5,-3
3,6,3
3,7,-4
3,8,-1
3,9,1
3,10,-6
3,11,-12
3,12,-4
3,13,-2
3,14,-12
3,15,-5
3,16,-6
3,17,-10
3,18,-18
4,5,-3
4,6,3
4,7,-4
4,8,-1
4,9,1
4,10,-6
4,11,-12
4,12,-4
4,13,-2
4,14,-12
4,15,-5
4,16,-6
4,17,-10
4,18,-18
5,6,6
5,7,-1
5,8,2
5,9,4
5,10,-3
5,11,-9
5,12,-1
5,13,1
5,14,-9
5,15,-2
5,16,-3
5,17,-7
5,18,-15
6,7,-7
6,8,-4
6,9,-2
6,10,-9
6,11,-15
6,12,-7
6,13,-5
6,14,-15
6,15,-8
6,16,-9
6,17,-13
6,18,-21
7,8,3
7,9,5
7,10,-2
7,11,-8
7,12,0
7,13,2
7,14,-8
7,15,-1
7,16,-2
7,17,-6
7,18,-14
8,9,2
8,10,-5
8,11,-11
8,12,-3
8,13,-1
8,14,-11
8,15,-4
8,16,-5
8,17,-9
8,18,-17
9,10,-7
9,11,-13
9,12,-5
9,13,-3
9,14,-13
9,15,-6
9,16,-7
9,17,-11
9,18,-19
10,11,-6
10,12,2
10,13,4
10,14,-6
10,15,1
10,16,0
10,17,-4
10,18,-12
11,12,8
11,13,10
11,14,0
11,15,7
11,16,6
11,17,2
11,18,-6
12,13,2
12,14,-8
12,15,-1
12,16,-2
12,17,-6
12,18,-14
13,14,-10
13,15,-3
13,16,-4
13,17,-8
13,18,-16
14,15,7
14,16,6
14,17,2
14,18,-6
15,16,-1
15,17,-5
15,18,-13
16,17,-4
16,18,-12
17,18,-8
