i,j,fij
1,2,-21
1,3,-28
1,4,-24
1,5,-24
1,6,-28
1,7,-36
1,8,-29
1,9,-35
1,10,-36
1,11,-38
1,12,-38
1,13,-39
1,14,-45
1,15,-45
1,16,-45
1,17,-55
1,18,-54
2,3,-7
2,4,-3
2,5,-3
2,6,-7
2,7,-15
2,8,-8
2,9,-14
2,10,-15
2,11,-17
2,12,-17
2,13,-18
2,14,-24
2,15,-24
2,16,-24
2,17,-34
2,18,-33
3,4,4
3,5,4
3,6,0
3,7,-8
3,8,-1
3,9,-7
3,10,-8
3,11,-10
3,12,-10
3,13,-11
3,14,-17
3,15,-17
3,16,-17
3,17,-27
3,18,-26
4,5,0
4,6,-4
4,7,-12
4,8,-5
4,9,-11
4,10,-12
4,11,-14
4,12,-14
4,13,-15
4,14,-21
4,15,-21
4,16,-21
4,17,-31
4,18,-30
5,6,-4
5,7,-12
5,8,-5
5,9,-11
5,10,-12
5,11,-14
5,12,-14
5,13,-15
5,14,-21
5,15,-21
5,16,-21
5,17,-31
5,18,-30
6,7,-8
6,8,-1
6,9,-7
6,10,-8
6,11,-10
6,12,-10
6,13,-11
6,14,-17
6,15,-17
6,16,-17
6,17,-27
6,18,-26
7,8,7
7,9,1
7,10,0
7,11,-2
7,12,-2
7,13,-3
7,14,-9
7,15,-9
7,16,-9
7,17,-19
7,18,-18
8,9,-6
8,10,-7
8,11,-9
8,12,-9
8,13,-10
8,14,-16
8,15,-16
8,16,-16
8,17,-26
8,18,-25
9,10,-1
9,11,-3
9,12,-3
9,13,-4
9,14,-10
9,15,-10
9,16,-10
9,17,-20
9,18,-19
10,11,-2
10,12,-2
10,13,-3
10,14,-9
10,15,-9
10,16,-9
10,17,-19
10,18,-18
11,12,0
11,13,-1
11,14,-7
11,15,-7
11,16,-7
11,17,-17
11,18,-16
12,13,-1
12,14,-7
12,15,-7
12,16,-7
12,17,-17
12,18,-16
13,14,-6
13,15,-6
13,16,-6
13,17,-16
13,18,-15
14,15,0
14,16,0
14,17,-10
14,18,-9
15,16,0
15,17,-10
15,18,-9
16,17,-10
16,18,-9
17,18,1
