n1,n2,fij
1,2,-3.1245e+00
1,3,8.2833e-03
1,4,-2.9754e+00
1,5,-3.3365e+00
1,6,1.1050e+00
2,3,1.3568e+00
2,4,4.0969e+00
2,5,1.3220e+00
2,6,1.1067e+00
3,4,-1.5407e+00
3,5,-2.1653e+00
3,6,-1.6136e+00
4,5,-1.9648e+00
4,6,7.7863e-02
5,6,1.1564e+00
