n1,n2,fij
1,12,1.3400e+00
1,14,5.8021e-01
1,16,-1.6540e+00
2,7,-2.3471e+00
2,15,-1.4026e+00
2,19,-1.8220e+00
3,4,2.1543e-02
3,7,1.5083e+00
4,8,2.7856e+00
4,17,-2.2450e+00
4,18,-5.7814e-01
5,6,3.3709e+00
5,14,-9.8178e-01
5,17,-7.9192e-01
6,16,1.7702e+00
6,18,-2.2689e+00
7,11,4.7790e-01
8,9,5.2049e-01
8,19,-8.0184e-01
9,20,2.6394e-01
10,11,-3.0578e-01
10,15,-8.2268e-01
10,20,-1.0648e+00
11,12,1.4771e+00
12,13,-1.8826e+00
13,14,5.2954e-01
13,17,-8.6079e-01
15,20,-8.5512e-01
16,18,1.0144e+00
18,19,2.2663e-02
