n1,n2,fij
1,12,3.5292e-01
1,14,-2.3679e-01
1,16,-1.5398e+00
2,7,-3.3826e+00
2,15,-1.6155e+00
2,19,-7.3208e-01
3,4,-1.8467e-01
3,7,2.5239e+00
4,8,1.1112e+00
4,17,-1.2937e+00
4,18,-2.5467e+00
5,6,3.5880e-01
5,14,-5.9613e-01
5,17,-3.8911e+00
6,16,-2.1152e+00
6,18,-1.9793e+00
7,11,-8.6212e-01
8,9,-1.7341e+00
8,19,-1.9988e+00
9,20,4.2103e-01
10,11,-1.4372e-01
10,15,-4.7689e-01
10,20,-2.3126e+00
11,12,6.0794e-01
12,13,-2.1765e+00
13,14,7.2452e-01
13,17,6.5508e-01
15,20,7.2341e-01
16,18,1.1141e+00
18,19,-1.0392e+00
