n1,n2,fij
1,12,-7.5038e-01
1,14,6.0938e-01
1,16,-6.7744e-01
2,7,-1.1675e+00
2,15,-2.4704e+00
2,19,-1.9466e+00
3,4,2.7182e-01
3,7,9.9536e-01
4,8,4.6039e-01
4,17,-6.8687e-01
4,18,-2.0913e+00
5,6,2.3830e+00
5,14,-1.2171e+00
5,17,-7.4489e-01
6,16,1.1668e+00
6,18,-3.3878e+00
7,11,2.5244e-01
8,9,-1.5188e+00
8,19,-1.4550e+00
9,20,-1.1493e+00
10,11,-6.7453e-01
10,15,-2.0358e+00
10,20,-1.7806e+00
11,12,-2.1974e-02
12,13,-1.9460e+00
13,14,7.8933e-01
13,17,-6.7336e-01
15,20,-5.6252e-01
16,18,-1.0953e+00
18,19,2.0378e+00
