n1,n2,fij
1,12,-8.6659e-01
1,14,-1.5530e+00
1,16,-1.8122e+00
2,7,-1.3768e+00
2,15,-1.7068e+00
2,19,-2.0048e-01
3,4,2.3652e-01
3,7,7.6221e-01
4,8,1.8417e+00
4,17,-1.5016e+00
4,18,-2.3542e+00
5,6,1.0568e+00
5,14,-8.3956e-01
5,17,-8.4323e-01
6,16,6.4133e-01
6,18,-3.4800e+00
7,11,3.8977e-01
8,9,-1.2375e+00
8,19,-1.9177e+00
9,20,-1.6276e+00
10,11,-2.9308e-01
10,15,-7.6186e-01
10,20,-1.7658e+00
11,12,5.3764e-01
12,13,-1.5672e+00
13,14,-6.4716e-03
13,17,3.3759e-01
15,20,-6.5790e-01
16,18,-5.6118e-01
18,19,1.6979e+00
