n1,n2,fij
1,12,-5.1889e-01
1,14,3.6339e-01
1,16,-5.2659e-01
2,7,-1.0566e+00
2,15,-2.1940e+00
2,19,-2.5222e+00
3,4,3.8630e+00
3,7,-6.1730e-01
4,8,-1.1697e+00
4,17,-1.1350e+00
4,18,-6.3326e-01
5,6,3.0111e+00
5,14,-5.3190e-01
5,17,-4.2211e-01
6,16,1.3780e-01
6,18,-9.3488e-01
7,11,-9.3667e-01
8,9,-2.5697e-01
8,19,2.1378e+00
9,20,-7.8972e-01
10,11,-1.3480e+00
10,15,-3.2221e+00
10,20,-8.2826e-01
11,12,-1.8016e+00
12,13,-7.8696e-01
13,14,2.9182e-01
13,17,-1.9093e+00
15,20,5.7133e-01
16,18,-5.8053e-01
18,19,-9.1745e-01
