match,team1,direct_play,counterattack,T_maintenance,T_build_up,T_zona_media,flow_rate,crossing,pressure_point,pressure_loss,shots,liga
2499760,1610,270.02111365359036,29.68385819694879,492.02140999999705,129.983178,385.8732469999973,8.218367165117025,4,1863.0,132.0221400000005,2,England
2499761,1619,355.12393032675124,61.5931132211712,256.66432299999985,368.87690799999996,728.8371700000002,11.808796573574696,8,1198.0,11.279360000000906,3,England
2499761,1628,156.63009212131976,20.855311528844723,116.68262499999884,153.70652500000148,354.28142600000024,11.405809838165153,10,1189.0,143.174398,2,England
2499762,1631,246.75724742085845,33.83448231229445,304.24789900000053,254.2580290000009,450.93240899999876,8.734466776030764,4,1677.0,27.53420799999995,1,England
2499762,1673,335.4793711095867,28.57868354351362,356.0511400000015,231.57209999999918,463.4488279999991,17.4210895432917,15,2859.0,122.57715000000007,2,England
2499763,1612,402.6708147380588,72.62827855747051,456.2295510000007,417.14451099999945,684.055864999999,18.65588306970644,15,2919.0,40.26872700000058,16,England
2499763,1646,166.838407347574,21.894699767090103,95.83021399999927,88.01695699999959,370.63117999999815,6.62011663312788,2,816.0,40.167383000000996,1,England
2499764,1611,288.90747164584633,45.26159125660112,126.44073100000037,370.94399999999723,493.81369100000035,14.28048839454106,10,2139.0,180.26543700000036,3,England
2499764,1623,376.25374305628026,48.33865078928043,434.7452599999989,311.2187559999991,674.1360600000014,10.788148440398924,8,2099.0,26.156956999999693,2,England
2499765,1613,182.10035669662818,27.927094618321583,321.2455299999999,243.1691020000012,230.55445799999984,8.026961337171192,7,933.0,38.37176200000022,7,England
2499765,1639,269.506138970473,68.00797599733271,197.20721299999988,142.3980560000009,495.53984599999956,11.875135770569177,4,2084.0,164.30151300000045,1,England
2499766,1624,423.76178639296785,60.12199538274327,121.77924900000039,737.7880030000031,973.5139710000003,23.18295284348545,22,3269.0,89.00082399999997,6,England
2499766,10531,235.54095863918627,22.198439733305868,161.84300800000028,186.2814490000003,129.11527999999976,4.456448476368115,2,791.0,79.80491599999914,0,England
2499767,1625,339.33277032601836,61.06447407101906,357.0936019999998,316.18040699999966,851.5178179999995,13.195085454771194,11,2452.0,180.87305700000047,7,England
2499767,1644,208.64362821782075,38.48244783006938,679.2523190000027,60.008272000000034,271.7878779999994,3.1373555324340208,2,850.0,9.769534000000021,1,England
2499768,1627,213.67093532785438,40.99107866967152,362.3194769999999,206.86868000000015,311.81350600000195,8.82043142995684,6,1320.0,27.389012999999522,3,England
2499768,1633,375.3203565488583,42.245067121890386,248.60636299999913,149.89144500000089,731.0222619999977,7.647173405918532,9,2493.0,299.1683450000012,1,England
2499769,1609,338.0797939551842,54.384079581042705,382.5803549999995,361.95677800000135,580.2644750000006,14.769772020683687,4,1962.0,54.99189899999976,3,England
2499769,1627,172.95877943325536,30.948896660457493,116.48085299999991,125.71727199999918,342.4942679999988,3.4741423227904957,2,592.0,4.819127000001572,1,England
2499770,1613,182.05769404184016,17.00229090389918,204.7590949999997,201.88634099999865,460.9244290000004,12.755542258520723,7,1690.0,202.93153000000177,1,England
2499770,1651,326.4168979275542,33.19496614950219,282.76982800000087,296.9478929999997,514.0245930000012,9.880313776331063,13,1570.0,31.49159799999981,3,England
2499771,1646,268.00196828561036,36.07312602301373,139.68059300000027,345.1574679999998,504.6814639999985,10.549029002485304,6,1428.0,84.43845200000078,0,England
