n1,n2,fij
1,2,2.1278e+00
1,3,-2.1291e+00
1,4,2.5075e+00
1,5,-3.5986e+00
1,6,-7.9432e-01
1,7,-8.0389e-01
1,8,-5.3491e-01
1,9,-3.1311e+00
1,10,-1.3160e+00
1,11,1.2861e+00
1,12,-1.7311e+00
1,13,-3.6233e-01
1,14,-1.5420e+00
1,15,-5.6087e+00
1,16,-1.3421e+00
1,17,-3.9441e-01
1,18,3.6805e-01
1,19,2.6906e-01
1,20,-2.3165e+00
2,3,-1.0272e+00
2,4,9.4820e-01
2,5,-1.2376e+00
2,6,-4.5770e-02
2,7,-3.9510e-01
2,8,-3.3677e+00
2,9,-1.3094e+00
2,10,1.8931e+00
2,11,-1.3294e+00
2,12,-2.5767e+00
2,13,8.2186e-02
2,14,-2.3791e+00
2,15,-2.2158e+00
2,16,-1.2947e+00
2,17,1.2877e-01
2,18,-3.6961e+00
2,19,-2.0899e+00
2,20,-2.2142e+00
3,4,-8.2987e-01
3,5,-1.4917e+00
3,6,2.4083e-01
3,7,-5.5046e-01
3,8,-1.9061e+00
3,9,-2.0083e+00
3,10,9.9066e-01
3,11,-2.0524e+00
3,12,-1.9142e+00
3,13,-1.0491e+00
3,14,-2.8305e+00
3,15,-3.1426e-01
3,16,-9.0541e-01
3,17,-1.5637e+00
3,18,1.2287e+00
3,19,-2.2340e+00
3,20,-1.7726e+00
4,5,-2.1638e+00
4,6,-1.0963e+00
4,7,2.7856e-01
4,8,2.2811e+00
4,9,-1.9577e-01
4,10,-1.0184e+00
4,11,-1.9757e+00
4,12,-6.1703e+00
4,13,-1.3091e+00
4,14,1.6963e+00
4,15,-2.4274e+00
4,16,-1.3431e+00
4,17,-1.8245e+00
4,18,-2.7894e-01
4,19,-1.9911e+00
4,20,-1.7268e+00
5,6,-3.8940e-01
5,7,7.0109e-01
5,8,-2.1154e+00
5,9,-3.1323e+00
5,10,-2.3031e-01
5,11,-4.4010e+00
5,12,-2.3560e+00
5,13,-4.2611e-01
5,14,1.0430e+00
5,15,-1.6660e+00
5,16,-4.6845e+00
5,17,-8.1131e-01
5,18,-1.9161e+00
5,19,-1.4201e+00
5,20,-1.1439e+00
6,7,1.5183e+00
6,8,-2.3372e+00
6,9,-4.2267e-01
6,10,-1.6139e+00
6,11,8.0578e-03
6,12,-1.6828e+00
6,13,-2.1226e+00
6,14,1.1782e+00
6,15,-1.0164e+00
6,16,-4.5719e+00
6,17,-8.4829e-01
6,18,-8.5312e-01
6,19,-2.0748e+00
6,20,-6.0509e-01
7,8,9.5779e-01
7,9,-1.9348e+00
7,10,-4.7774e-01
7,11,2.9773e-01
7,12,1.1288e+00
7,13,2.1905e+00
7,14,-2.2054e+00
7,15,1.9875e+00
7,16,7.5177e-01
7,17,-9.6236e-01
7,18,-9.0526e-01
7,19,4.3672e-01
7,20,-1.0667e+00
8,9,-7.4381e-01
8,10,-7.3000e-01
8,11,1.1522e+00
8,12,7.5620e-01
8,13,2.2224e+00
8,14,5.6856e+00
8,15,1.4973e-01
8,16,1.0587e+00
8,17,2.7106e+00
8,18,1.1157e+00
8,19,5.8622e-01
8,20,-1.4303e+00
9,10,-5.9184e-01
9,11,4.7754e-01
9,12,1.1964e-01
9,13,8.3602e-01
9,14,1.5305e+00
9,15,-9.5022e-01
9,16,1.1333e+00
9,17,-7.7804e-01
9,18,-2.5883e-01
9,19,2.7855e+00
9,20,-8.6725e-01
10,11,1.3004e+00
10,12,3.9576e-01
10,13,-1.0561e+00
10,14,-1.3304e+00
10,15,-4.3005e+00
10,16,3.3870e+00
10,17,4.5479e-02
10,18,3.9260e+00
10,19,1.7591e-01
10,20,-1.0774e+00
11,12,1.8827e+00
11,13,-2.0975e+00
11,14,-9.2003e-02
11,15,-1.4727e+00
11,16,-6.9070e-02
11,17,-3.1280e+00
11,18,-1.5941e-01
11,19,5.1888e-01
11,20,-1.0716e+00
12,13,-8.4152e-01
12,14,-1.0314e+00
12,15,-2.9693e-01
12,16,-1.3009e+00
12,17,1.2029e+00
12,18,-1.6211e+00
12,19,-2.9002e-01
12,20,-6.0067e-01
13,14,1.6391e+00
13,15,6.3073e-01
13,16,-4.4711e-01
13,17,-3.1461e+00
13,18,2.6814e+00
13,19,3.1280e+00
13,20,-2.4647e+00
14,15,2.4200e+00
14,16,1.5522e+00
14,17,4.1387e-01
14,18,-1.6788e+00
14,19,-1.2166e+00
14,20,-2.5716e-01
15,16,2.4941e-01
15,17,-1.4497e+00
15,18,1.5513e+00
15,19,5.9283e-01
15,20,2.2909e-01
16,17,-2.9639e+00
16,18,-1.7446e+00
16,19,-2.3002e+00
16,20,7.6178e-01
17,18,-8.7081e-02
17,19,4.8271e-02
17,20,1.3764e-01
18,19,3.3377e+00
18,20,1.5697e+00
19,20,2.5901e+00
