i w_i r_i
1 1.6556902999999998 11
2 4.671727299999999 1
3 2.8180702999999996 3
4 2.1327563999999994 8
5 2.2669986499999997 6
6 2.5447123499999993 4
7 3.4376507499999995 2
8 2.1933907999999995 7
9 2.0641764949999994 9
10 1.4281590999999996 13
11 1.5347462549999997 12
12 2.2954902999999995 5
13 1.8071491999999996 10
14 0.9054242999999998 15
15 0.8699908000000001 17
16 0.12424229999999992 19
17 0.8769962999999996 16
18 0.7295847999999998 18
19 0.0 20
20 0.9228692999999997 14
