i w_i r_i
1 2.3131750500000003 1
2 0.85897615 11
3 1.8000974000000003 3
4 1.6777833500000001 4
5 0.45890545000000005 15
6 0.21640189999999992 19
7 1.2840464000000003 8
8 1.3841224000000003 6
9 1.8566102500000001 2
10 0.24228633 18
11 1.3493459000000003 7
12 1.23679895 9
13 1.0777440500000002 10
14 0.6634228000000002 12
15 0.4544534499999997 16
16 1.5465288000000004 5
17 0.48859935 13
18 0.0 20
19 0.4839648999999999 14
20 0.3877251199999998 17
