i w_i r_i
1 4.806937499999999 1
2 2.1984444999999995 7
3 3.2768219999999997 3
4 3.3925569999999996 2
5 1.9373294999999995 12
6 1.9961749999999996 10
7 2.9068888999999993 6
8 2.9794779999999994 4
9 0.5129214999999994 18
10 2.0247045999999997 9
11 1.9696764999999994 11
12 1.6445258499999995 13
13 0.0 20
14 0.9134929999999992 16
15 2.9140694999999996 5
16 2.1212379999999995 8
17 1.4594044999999995 14
18 0.7959029999999994 17
19 0.4972334999999999 19
20 1.3946876499999996 15
