i w_i r_i
1 3.2463118949999994 6
2 1.6426389999999995 13
3 2.2500155499999996 11
4 2.6974056049999997 9
5 3.5124359999999992 5
6 4.872495 3
7 2.9880064499999994 7
8 0.0 20
9 0.7917984999999994 19
10 2.3823369999999997 10
11 4.6027249999999995 4
12 1.9039224999999997 12
13 4.937400499999999 2
14 1.2271008499999998 15
15 1.0876194999999997 17
16 1.0983089999999995 16
17 0.8137483999999997 18
18 2.8471846499999995 8
19 5.235645999999999 1
20 1.5232685999999995 14
