i w_i r_i
1 5.778537349999998 1
2 1.674304849999999 14
3 5.139574349999998 2
4 2.1978355799999996 12
5 2.2558648999999993 11
6 3.3247787499999992 8
7 3.602705349999999 7
8 0.22063634999999948 19
9 4.531821799999999 3
10 2.014079099999999 13
11 3.771177749999999 5
12 1.5180016199999993 15
13 3.775395949999999 4
14 0.0 20
15 1.0875083499999996 16
16 2.4890188499999994 9
17 0.9854818499999993 17
18 2.263825849999999 10
19 3.6614180499999986 6
20 0.7394603499999994 18
