i w_i r_i
1 5.389319500000001 1
2 1.8085335500000004 14
3 4.846026 2
4 2.67869525 11
5 3.0846705 9
6 4.15644825 4
7 3.6583275000000004 7
8 0.0 20
9 3.958027 6
10 2.610097 12
11 4.1031949 5
12 1.6467957999999998 15
13 4.32309875 3
14 0.5087524999999999 19
15 0.6778514999999996 18
16 2.991464 10
17 1.3532495000000002 16
18 2.2651510000000004 13
19 3.468235 8
20 1.2473224999999997 17
