i w_i r_i
1 5.951541 1
2 2.8219794 7
3 3.594664 3
4 4.16714 2
5 2.528621 8
6 2.364074 9
7 3.20698227 6
8 3.231719 5
9 0.53923308 19
10 1.899442 12
11 1.7196316 13
12 2.276934325 10
13 0.0 20
14 0.8791352500000003 17
15 3.311763 4
16 2.215105 11
17 1.2797814 14
18 1.0274875 16
19 0.5721441750000007 18
20 1.0527119999999999 15
