i w_i r_i
1 2.415739349999999 6
2 4.127588849999999 1
3 3.039631649999999 2
4 2.950704149999999 3
5 1.8787983499999994 8
6 2.603930349999999 4
7 1.8919813499999993 7
8 2.603805949999999 5
9 0.4583418499999996 17
10 0.9928533499999996 13
11 0.9986836999999995 12
12 0.8888626999999997 14
13 1.0736294499999997 10
14 1.0112923999999994 11
15 0.4622978499999997 16
16 0.1041084999999995 19
17 0.27523334999999993 18
18 0.8256173999999995 15
19 0.0 20
20 1.1997664499999996 9
