n1,n2,weight
12,17,9.5440e-01
12,18,-2.1199e+00
12,19,-7.0643e-01
12,20,-3.8342e-01
13,1,-2.8005e+00
13,2,-2.8538e+00
13,3,-1.6080e+00
13,4,-1.4325e-01
13,5,-1.4716e+00
13,6,1.9942e-02
13,7,2.4205e-01
13,8,-1.2482e+00
13,9,-2.5021e+00
13,10,1.7242e-01
13,11,-2.7497e+00
13,12,-1.2689e+00
13,14,1.3826e+00
13,15,-1.3065e+00
13,16,-2.6449e+00
13,17,-2.1046e+00
13,18,-9.9845e-01
13,19,2.9215e-01
13,20,-1.5636e+00
14,1,-8.9383e-01
14,2,-1.4823e+00
14,3,-1.3266e+00
14,4,-7.9247e-01
14,5,-2.1609e+00
14,6,-3.1407e-01
14,7,-6.7364e-01
14,8,-2.6118e+00
14,9,2.6350e-02
14,10,2.8004e-01
14,11,-3.3823e-01
14,12,-1.0577e+00
14,13,-1.1898e+00
14,15,-1.7998e+00
14,16,-5.7453e-01
14,17,-1.0836e+00
14,18,3.5660e-01
14,19,3.3885e-01
14,20,1.1315e+00
15,1,-1.5550e+00
15,2,2.3851e-01
15,3,-5.8811e-02
15,4,1.6205e-01
15,5,1.3313e+00
15,6,-1.4183e+00
15,7,1.5347e-01
15,8,2.4789e-01
15,9,6.5151e-01
15,10,1.6178e-01
15,11,8.4056e-01
15,12,5.4006e-01
15,13,3.4079e+00
15,14,1.6281e+00
15,16,1.3734e-01
15,17,1.2398e+00
15,18,1.1561e+00
15,19,2.9746e+00
15,20,2.6965e-01
16,1,-1.5815e+00
16,2,2.7981e-01
16,3,-1.9445e+00
16,4,-2.5523e+00
16,5,-6.4775e-01
16,6,-1.0632e+00
16,7,-1.1917e+00
16,8,-7.6546e-01
16,9,1.7981e+00
16,10,3.7809e-01
16,11,-3.4181e-01
16,12,5.6615e-01
16,13,1.3774e+00
16,14,6.2459e-01
16,15,-1.3746e+00
16,17,6.9184e-01
16,18,-1.1631e+00
16,19,-5.3534e-01
16,20,-1.5091e+00
17,1,-2.1892e+00
17,2,-1.0430e+00
17,3,-1.1291e+00
17,4,-3.2913e+00
17,5,-3.7187e-01
17,6,-1.1846e+00
17,7,-9.9778e-01
17,8,-5.0527e-01
17,9,1.6765e-01
17,10,6.8069e-01
17,11,5.9178e-01
17,12,-1.7246e+00
17,13,-8.3622e-01
17,14,-1.0761e+00
17,15,-1.9434e+00
17,16,-1.3704e+00
17,18,1.7863e-02
17,19,-4.2301e-01
17,20,-6.0353e-01
18,1,-3.8226e+00
18,2,-2.1152e+00
18,3,-9.0266e-01
18,4,-2.5920e+00
18,5,-1.9835e+00
18,6,-1.3583e+00
18,7,-1.5122e+00
18,8,-2.7281e+00
