n1,n2,weight
1,2,9.9338e-01
1,3,2.6004e+00
1,4,1.5273e+00
1,5,4.0441e+00
1,6,2.1564e+00
1,7,3.8695e+00
1,8,3.9936e+00
1,9,2.2080e+00
1,10,3.9068e+00
1,11,4.0033e+00
1,12,3.8007e+00
1,13,3.7083e+00
1,14,4.6712e+00
1,15,5.6789e+00
1,16,5.1127e+00
1,17,2.8868e+00
1,18,2.8435e+00
1,19,4.9480e+00
1,20,4.4293e+00
2,1,-9.8598e-01
2,3,-2.0964e+00
2,4,-4.3141e-01
2,5,-2.6631e-01
2,6,6.1729e-01
2,7,7.6230e-01
2,8,-6.9001e-02
2,9,8.4431e-01
2,10,1.1104e+00
2,11,-3.5764e-01
2,12,9.6553e-02
2,13,1.9972e+00
2,14,1.3872e+00
2,15,-5.6496e-01
2,16,-7.5238e-03
2,17,-6.0462e-01
2,18,8.7816e-01
2,19,3.2533e+00
2,20,2.4229e+00
3,1,-8.7097e-01
3,2,9.8186e-01
3,4,-1.4781e+00
3,5,1.3760e+00
3,6,1.1447e+00
3,7,-1.2393e-01
3,8,5.7031e-01
3,9,1.8832e+00
3,10,3.7222e+00
3,11,1.4342e+00
3,12,1.2328e-01
3,13,1.0524e+00
3,14,3.2148e+00
3,15,2.6642e+00
3,16,4.3447e-01
3,17,2.3223e+00
3,18,1.7923e+00
3,19,2.4891e+00
3,20,1.2299e+00
4,1,-1.4769e+00
4,2,8.8407e-02
4,3,8.4290e-01
4,5,-6.3191e-01
4,6,2.0257e+00
4,7,-6.5703e-01
4,8,6.6401e-02
4,9,2.4384e+00
4,10,2.6317e+00
4,11,-1.0935e+00
4,12,8.9296e-01
4,13,5.3854e-01
4,14,1.4208e+00
4,15,-2.1223e+00
4,16,7.7423e-01
4,17,5.5516e-02
4,18,-1.9557e-01
4,19,2.9674e+00
4,20,-2.8267e-01
5,1,-1.6415e+00
5,2,9.7116e-01
5,3,-4.8544e-01
5,4,-1.4636e+00
5,6,-7.1182e-01
5,7,-1.3123e-02
5,8,6.7105e-01
5,9,-1.4185e-01
5,10,2.4155e+00
5,11,-9.2307e-01
5,12,-4.1312e-01
5,13,3.4867e-02
5,14,3.3415e+00
5,15,-1.0470e+00
5,16,-9.5633e-01
5,17,-6.8898e-01
5,18,-5.1021e-01
5,19,2.0230e+00
5,20,2.2952e+00
6,1,-3.9925e-01
6,2,-5.1285e-01
6,3,9.9076e-03
6,4,-1.3832e+00
6,5,1.8609e+00
6,7,-1.2628e+00
6,8,-8.4368e-01
6,9,-5.2878e-01
6,10,1.1004e+00
6,11,-5.3458e-01
6,12,-5.9255e-01
6,13,9.9588e-01
6,14,1.2480e+00
6,15,2.1969e+00
6,16,7.6260e-01
6,17,-2.7449e-01
6,18,1.6789e-01
6,19,-9.5152e-01
6,20,1.7944e+00
7,1,-4.5538e-01
7,2,-1.1043e+00
7,3,2.4497e-02
7,4,-7.1049e-01
7,5,-4.9671e-02
7,6,3.0164e-01
7,8,2.4357e-02
7,9,4.7335e-01
7,10,-5.3605e-02
7,11,2.4790e+00
7,12,-2.7561e-01
7,13,-3.7158e-01
7,14,2.5261e+00
7,15,-3.8813e-01
7,16,2.1170e+00
7,17,1.2316e+00
7,18,-7.2885e-01
7,19,3.3591e+00
7,20,2.6072e+00
8,1,-6.9341e-01
8,2,-1.2776e+00
8,3,2.1647e+00
8,4,1.2024e+00
8,5,5.4072e-01
8,6,3.4276e+00
8,7,2.0468e+00
8,9,2.4921e+00
8,10,2.9712e+00
8,11,5.8319e-01
8,12,9.9250e-01
8,13,2.1901e+00
8,14,5.6629e+00
8,15,9.1165e-01
8,16,2.8870e+00
8,17,9.2866e-01
8,18,2.9552e+00
8,19,4.5088e+00
8,20,-3.3574e-02
9,1,-1.7010e+00
9,2,-1.6509e+00
9,3,-1.4598e-01
9,4,-2.8108e+00
9,5,-2.3723e+00
9,6,-1.4169e+00
9,7,-5.2267e-01
9,8,-1.7029e+00
9,10,-1.0327e+00
9,11,-1.0117e+00
9,12,-1.1607e+00
9,13,-1.7562e-01
9,14,-1.2908e+00
9,15,-1.1023e+00
9,16,-3.0246e+00
9,17,-1.3583e+00
9,18,-2.8176e+00
9,19,-5.9004e-01
9,20,1.4999e+00
10,1,-1.8342e+00
10,2,-1.1439e+00
10,3,-2.0063e+00
10,4,-1.7792e+00
10,5,-1.4380e+00
10,6,2.0735e-01
10,7,-1.7115e-01
10,8,-3.8685e-02
10,9,1.0567e+00
10,11,-1.5406e-01
10,12,1.5542e+00
10,13,1.3864e+00
10,14,3.0618e+00
10,15,-6.4499e-01
10,16,3.4005e-01
10,17,-8.1604e-01
10,18,-2.0049e-01
10,19,1.6498e+00
10,20,-1.0187e+00
11,1,-6.0380e-01
11,2,4.1201e-01
11,3,-1.1729e+00
11,4,1.6991e-01
11,5,1.6409e+00
11,6,1.3808e+00
11,7,-1.4950e+00
11,8,-7.6428e-01
11,9,9.3836e-01
11,10,2.5899e-01
