n1,n2,fij
1,2,-3.2744e-01
1,3,-4.9847e-01
1,4,-6.9950e-02
1,5,2.9135e-02
1,6,-3.8574e-01
1,7,-3.3413e-01
1,8,-1.2562e-01
1,9,-6.4246e-01
1,10,-3.3713e-01
1,11,-4.4129e-01
1,12,-6.6284e-01
1,13,-5.7721e-01
1,14,-6.0695e-01
1,15,-4.6958e-01
1,16,-5.7243e-01
1,17,-6.4487e-01
1,18,-6.1567e-01
2,3,2.6910e-01
2,4,4.1948e-02
2,5,2.7327e-01
2,6,4.8213e-01
2,7,3.0409e-01
2,8,-1.6056e-01
2,9,3.8871e-01
2,10,-1.0615e-01
2,11,1.1054e-01
2,12,1.6886e-01
2,13,-1.4190e-01
2,14,-7.7895e-02
2,15,5.9709e-02
2,16,-7.7782e-02
2,17,4.9079e-01
2,18,-1.7340e-01
3,4,5.5611e-02
3,5,1.9563e-01
3,6,2.7573e-01
3,7,-3.8536e-01
3,8,-1.9221e-01
3,9,8.7380e-02
3,10,-1.9284e-01
3,11,-2.0217e-01
3,12,-2.2123e-01
3,13,8.3781e-02
3,14,-9.2698e-02
3,15,-9.0678e-02
3,16,3.9427e-02
3,17,9.2876e-02
3,18,-4.7820e-02
4,5,-2.0709e-01
4,6,5.2166e-02
4,7,-9.0900e-02
4,8,-5.8839e-02
4,9,-9.3209e-02
4,10,-2.7746e-01
4,11,-2.0122e-01
4,12,-3.3637e-01
4,13,-3.1673e-01
4,14,-6.3126e-01
4,15,-2.8550e-01
4,16,-2.8376e-01
4,17,2.8733e-02
4,18,-4.0854e-01
5,6,-1.3075e-01
5,7,-1.8210e-01
5,8,-2.2227e-01
5,9,-1.5212e-01
5,10,-3.0734e-01
5,11,-2.5514e-01
5,12,-2.6868e-01
5,13,-3.1243e-01
5,14,-5.0278e-01
5,15,-3.7928e-01
5,16,-2.4053e-01
5,17,-9.7980e-02
5,18,-3.6785e-01
6,7,-4.0045e-01
6,8,-4.7338e-01
6,9,-2.3684e-01
6,10,-6.2266e-01
6,11,-1.4223e-01
6,12,-3.5486e-01
6,13,-2.7350e-01
6,14,-3.1363e-01
6,15,-3.8964e-01
6,16,-6.8190e-02
6,17,-2.8940e-01
6,18,-2.5069e-01
7,8,3.3843e-01
7,9,2.0615e-01
7,10,5.4105e-02
7,11,-9.8329e-02
7,12,1.1447e-01
7,13,9.0271e-02
7,14,-1.6836e-01
7,15,-1.9984e-01
7,16,1.9511e-01
7,17,3.9309e-01
7,18,2.8236e-01
8,9,1.4479e-01
8,10,3.5475e-02
8,11,5.8291e-02
8,12,-4.7552e-01
8,13,-7.6614e-02
8,14,-2.0385e-01
8,15,9.4707e-02
8,16,7.2782e-02
8,17,2.4428e-01
8,18,-1.3286e-02
9,10,2.2802e-01
9,11,-1.9877e-01
9,12,3.3694e-01
9,13,-3.0410e-03
9,14,4.3631e-02
9,15,-1.5328e-01
9,16,2.1914e-02
9,17,-6.1469e-02
9,18,-1.2200e-01
10,11,-8.1167e-02
10,12,1.5693e-01
10,13,-1.1578e-01
10,14,-1.1229e-02
10,15,-2.0235e-01
10,16,2.0405e-02
10,17,1.9785e-01
10,18,-5.8878e-03
11,12,-2.6467e-01
11,13,-1.9465e-01
11,14,4.0497e-02
11,15,-8.2353e-02
11,16,2.0735e-01
11,17,-1.0015e-01
11,18,1.5052e-01
12,13,5.2879e-02
12,14,-2.6516e-01
12,15,3.5461e-01
12,16,-1.2750e-01
12,17,-2.1541e-01
12,18,4.1998e-01
13,14,3.7537e-01
13,15,-3.3888e-01
13,16,-1.5482e-01
13,17,2.4685e-01
13,18,-2.6123e-01
14,15,-5.3598e-02
14,16,-1.5615e-01
14,17,4.5133e-02
14,18,-3.5485e-02
15,16,9.6719e-02
15,17,2.6285e-01
15,18,1.7898e-01
16,17,1.0877e-01
16,18,3.1796e-02
17,18,2.5805e-01
